-9.705023330533296688e-02 -3.407172090017614452e-01 -1.701616078469171678e-01 5.678186607765654814e-02 1.573167543666091628e-01 -1.883357251540191679e-01 2.437973395604677573e-01 3.191557099590541235e-01 5.094793121661130852e-01 -2.509968748736183253e-01 -1.062696317463512896e-02 -4.492431890564673735e-01
1.586486222351301406e-02 -1.472635507639350749e-01 -4.194012018521233592e-02 2.304083012621069293e-01 4.675843826276980253e-01 -3.652573394158082909e-01 1.765021128961415386e-01 2.959178989537648019e-01 1.897717184940257151e-01 3.255972525790307159e-01 1.038284407527708536e-01 3.390482921909279690e-02
1.999796957334171871e-02 4.591497412704090980e-02 -4.747341020095925401e-01 -1.221284139109011027e-02 3.106979694710344519e-01 -2.085072761830353005e-01 3.214213818877839079e-01 1.543491288550786211e-01 -1.879892568792144447e-01 -1.802681146737879492e-01 -1.738918036264808786e-01 -3.727791518091013168e-01
1.347273088619385661e-01 1.462925160479681685e-01 -1.442836328716671224e-01 -1.471418890339942082e-02 1.605241085501404874e-01 1.478544222612177828e-01 -7.817679524526018053e-02 -3.704532919338181934e-02 2.005027623538630510e-01 -2.304775273805473590e-01 -1.118840911462629269e-02 2.604305612637744516e-01
-4.541443431645247192e-02 1.721569148054708509e-01 1.634266444519559269e-01 5.271420946749615088e-02 -2.190252483885664070e-01 -2.327776945651486573e-01 1.107909528557314560e-01 1.775387208679348738e-01 1.485831503866863468e-01 2.941012864701901541e-02 -2.762355354802837337e-01 -1.536086919918297489e-01
-1.273399104873092491e-01 2.921877637201448774e-01 -9.200078094721385324e-02 -1.048219774484759892e-01 6.484383407952739597e-01 -5.251516208670774927e-02 -4.375483816459821429e-01 2.704399855183634016e-02 2.896205355544461679e-01 -1.489400317604423485e-01 6.908400245561664710e-02 -4.621880902543782921e-01
-4.230654756289161517e-02 -1.715060286572967219e-01 2.351788832133403784e-01 -4.927007031098208645e-02 4.480578794803999343e-01 -1.930186095748006592e-01 -8.833004620241280413e-02 -5.079578182013697041e-02 4.343480083451201068e-01 4.322366269383171727e-02 1.377362708988800200e-01 1.086657280773602324e-01
-2.059192486085489604e-01 1.036081824451387939e-01 2.483062287436756388e-01 2.231778388252342871e-01 -9.786029501264412178e-02 4.089664985015320497e-01 5.420000485120125833e-02 2.151761030515019768e-01 -2.723143252451144525e-01 5.375200734575983491e-02 1.421874865714932157e-01 7.475838430324784067e-02
1.386778326122108454e-03 -2.221812776573376946e-01 -2.447891665924862847e-01 -4.055456679725466529e-01 2.784856155787221454e-01 -6.486864495426735155e-01 -1.843974454744050917e-01 -3.499899117193158160e-01 1.898652888216236512e-01 5.001190701189075355e-02 9.484287237038493967e-02 1.372231625021124446e-01
5.510725570491467606e-02 -3.150644661852836648e-01 3.106178270135371289e-01 4.506470760002587173e-01 -4.978054895437336591e-02 -2.387806768492631293e-01 1.358633433787371225e-01 -1.272834298719461021e-01 -2.531378804881580513e-01 4.122210367823810756e-02 2.602576680982589541e-01 1.200594783806377408e-01
1.018978150004680172e-01 -5.965925911240068519e-02 7.765425364327517566e-02 -1.168551847566700816e-02 5.810787076398691610e-03 -3.250580615823842057e-01 1.395359283785610471e-01 -4.144329362452978116e-01 1.503338050914525270e-01 -1.414690827966995912e-01 3.565181149156059215e-01 2.139157553305539444e-02
-1.371535009705638630e-01 1.282448692991541572e-01 -3.204978215921894802e-01 -1.949736548852792350e-01 -1.347971565962616802e-01 -3.989876588249980927e-01 -3.164719458878484937e-01 -1.292252187075398559e-02 3.491545757890895246e-02 2.902079628167208991e-02 -5.367948056857353434e-01 -1.309381670879115021e-02
6.489446622182080959e-02 3.057346955629938398e-02 -3.332107971431220311e-02 -2.452954414121472915e-01 -1.699767272210340741e-01 4.590346150014028570e-01 -3.288769516158898676e-02 -2.119305256187533348e-01 5.099242205648261139e-01 6.073822164241882843e-02 -7.091492852970573968e-02 2.821599841825987443e-01
-1.114814390760499041e-01 -2.051209072057671445e-01 -4.775015721936093915e-01 -1.948111566030366615e-01 -5.381811789816609570e-02 -1.486335402324357076e-03 7.120345288284066210e-02 -2.439119007205149403e-01 2.585051712699735771e-01 -1.992241266068691397e-01 -2.783003396163883369e-01 -2.423308465678339352e-01
-1.039587361740556409e-01 -4.655408090152234335e-01 -1.626333067201894134e-01 -1.039958192460721242e-01 -1.379511592248819085e-01 7.257605609182761486e-02 -3.063596948937798159e-02 -2.069630759497101125e-01 6.856371692283226571e-02 4.864586354752099551e-01 -2.959438239369868162e-01 2.215004083632710619e-01
-4.507506740370054166e-01 2.899990769837966220e-01 -4.051144954872644144e-01 -6.308060198859424816e-02 2.850603612134103640e-02 9.210345801460621817e-02 -7.189973547252068858e-03 2.830624821618050180e-01 -9.685786163363004075e-02 -8.997966403669922786e-02 6.759412981874347859e-02 1.572280462189541983e-01
-5.610501389321147919e-02 2.674396032132725920e-01 -3.478705498042479194e-01 -1.984065688451526199e-01 1.174013800833063198e-01 4.309781799563198734e-01 -5.386983053444351910e-01 3.583036093226790175e-01 7.065155143662277260e-02 2.591140250078531604e-02 -1.401382006502557565e-01 1.359594659555009855e-01
-6.390961321366935843e-01 -1.086027645560632277e-01 4.998540686489240988e-04 1.690825146798228054e-02 2.132675985223956017e-01 5.449888014091381011e-04 -3.853833842063319470e-01 9.918363056470470840e-02 2.018999294611463491e-01 5.432337064994927772e-02 -2.427818859462778645e-01 -3.301401957100423556e-02
3.978180471372665117e-02 -2.104482164295349844e-01 1.140307045256822305e-01 -3.196286821504809028e-01 1.869298990438376384e-01 2.753944233591387736e-01 -1.462602901983966752e-01 -2.240421642681110492e-01 -2.912747359209268971e-01 -3.154052835082373218e-01 1.419199380278967360e-01 -1.006387385716557004e-01
-1.965184291243795012e-01 -2.148814125196013558e-01 -1.158806881384342180e-01 -5.172048790889466341e-01 -2.386734690288462926e-02 -5.256020112899556507e-01 9.773022261797778554e-02 -5.076381283632482866e-01 5.270682356107214694e-01 -8.384896996503242439e-02 -3.359157699653151363e-01 -3.285717138680106508e-01
6.764355140339642358e-02 -1.006401517682745939e-01 2.038547228527594624e-01 -4.851138336980720944e-01 3.652401286118751034e-01 -2.238556772136381934e-01 5.104084679648118739e-01 -2.167581439028357648e-01 -2.269673137654163592e-02 1.238284373388641446e-01 1.463230159165401778e-01 1.717491811743379893e-01
3.174700557543077006e-01 -1.889822060808428461e-02 -4.336834141347404303e-01 4.227310100221659539e-02 -8.630977005931726731e-02 -2.683270271747106861e-01 5.821077112603090242e-02 -3.077593423335639455e-01 -1.933731951174466612e-01 4.907080108141506636e-01 -8.712759551626148014e-02 7.714331558758458392e-03
-1.440398848976328500e-02 -3.422879927522511356e-01 -5.853075476911902969e-02 6.236579008448946138e-02 3.219332335166610326e-01 -4.677160624855358217e-01 8.372530890466448050e-02 1.047386429174465977e-01 -8.397172015732766448e-02 1.273022204544269065e-01 2.343618373437720004e-01 -6.410553653835464605e-01
-3.279004396223518247e-01 1.829231415430526420e-01 4.109172870137403621e-02 1.364106628940267296e-01 2.239556040855020247e-01 6.169217869388607944e-01 -9.604102529735861205e-02 8.766990125608653539e-02 -1.650905928340661299e-01 -6.393251848626497758e-01 4.129768412013094525e-01 1.396577903833916001e-01
3.379959790695811345e-02 1.687364389659888608e-01 2.657209887064825304e-01 3.193518553369215779e-02 1.578999665859400492e-01 -1.106077113126138073e-01 1.735994224932002061e-01 1.597313771728009479e-02 -1.839970069724255475e-01 -1.779691689243913244e-01 3.256652774434581343e-01 5.345365379713732379e-01
-3.343223247451954094e-01 3.695149884271712315e-01 1.096965658748462885e-01 -2.198299366441995306e-01 -1.111502327982404614e-01 7.095852504847506570e-02 -4.825041586341835553e-01 9.033970256942275290e-02 7.099549330008071701e-02 -4.055346283324797185e-01 8.104125106185657013e-02 1.888460586957972295e-02
1.683347695895138496e-01 2.806167077935354803e-01 -9.211896076734504835e-02 4.403199325074054205e-01 -2.819471993060449488e-01 -1.888326549408170796e-01 2.281746056649889554e-01 8.399539914744470759e-02 7.907097792630629618e-02 -2.831058171223235220e-01 1.573908669106862113e-01 -5.387161122366492805e-01
-1.300194885819136725e-01 -1.495360295808763895e-01 -1.425492732838133658e-01 1.370363444831813882e-01 4.261136337083726300e-01 3.286700904723777183e-01 -4.049184253461184935e-01 -1.370137342091772847e-01 1.277908593112463964e-01 -2.395339589042743897e-02 9.460221144448921482e-02 1.545627109055524029e-01
-2.893565248695775111e-02 2.225793133444180574e-02 -5.199387101109805842e-01 1.364667097813714557e-02 -1.705551356050801215e-01 2.817773886131006433e-01 -2.178628248856562810e-01 8.358196303902203778e-03 4.300591224996467288e-01 1.006781043883127474e-01 -2.006516126658597354e-01 -2.907310410703343728e-01
1.393048714070683758e-01 -3.060569561382611159e-01 8.177147932234109240e-02 3.017585367271241603e-02 1.266415072838082412e-01 -3.547262469903391113e-01 2.923359584735236716e-01 -1.314989305103133888e-01 1.314856330891986114e-01 -1.147015962995067209e-02 4.702178549681038794e-02 -3.581094398734842033e-01
-1.202318937767470897e-01 3.989778278927953031e-03 -1.354246948589294952e-01 9.036742424419727526e-02 6.511628197584538869e-02 2.186785066604481353e-01 1.161488082024767499e-01 -7.808727022995969047e-02 3.183904942309317976e-01 9.577659223565981872e-02 -3.478638022178045519e-01 -1.028344028945287481e-01
5.334426737298639809e-01 -1.635678273933341698e-01 1.206491110761041124e-01 -2.744778255619020335e-01 -4.158377996141043864e-01 1.983972460093642309e-01 2.762759717455083308e-01 -1.994782827982625184e-01 3.976619957543569561e-01 7.327046329056276404e-03 -1.855567515932009248e-01 -1.817590946922452433e-01
2.278565462034422007e-01 -9.972779789103659864e-02 -1.936306591043424896e-01 2.447280566630695431e-01 6.351568502483306844e-02 2.036329197848912309e-01 2.405070682520162317e-01 -3.424420928080736948e-01 1.535376579447089718e-01 2.467749969846058378e-01 -1.869530252767264145e-01 1.048021572741091312e-01
-1.263220052560622142e-01 -1.089616698803781980e-01 3.680548829988459780e-01 -1.562634086402144296e-01 3.130284974700890954e-01 2.832460007979855643e-01 8.462182887618321936e-02 3.007911863979395029e-01 3.187576285070405774e-02 1.592611536512597015e-01 -1.352942761519664305e-01 2.733113629263207445e-01
2.136169075934564454e-01 -2.730279457643814411e-01 -2.570435012562301558e-01 1.252615816522149594e-01 5.844589482887475179e-02 1.641028381612642251e-01 2.064264374247068712e-01 7.253983334657154725e-02 2.046372845772014282e-01 -2.829236586321123847e-01 2.276581682625393455e-01 -9.005976521311249983e-02
2.624572583454700125e-01 2.079341998698709670e-01 1.760973844964338828e-02 3.903108932354982796e-01 4.551968395403092199e-02 -7.387175999987696806e-02 1.986996514421174309e-01 5.570837970367607112e-02 9.724861136464360567e-02 -8.815743162186420734e-02 -1.708888531966328353e-02 -2.398850269428459414e-01
3.625314519091442089e-01 -2.348566167098386781e-01 -1.946967444357727006e-01 -2.817338421584061892e-01 -2.355023746092561529e-02 1.143483288717234980e-01 2.751680830995949512e-01 3.768477457077839664e-03 -2.031263630926922192e-01 8.369416407816129833e-02 -1.275874994276485763e-01 -2.403217715889374162e-01
-3.723618639589155316e-02 4.547492715200158742e-01 -6.845527896003235080e-01 -2.034534910928626206e-01 1.170672346325334345e-01 -4.208153924373883026e-01 4.461617975725819946e-02 3.454522432921005581e-01 1.066844900129036988e-01 -4.959630695431059555e-02 -3.869635652391137381e-02 -8.429074071801176404e-02
-7.421743557902564514e-02 3.175064334363285057e-01 -2.598899027993314403e-01 2.108180338672404341e-01 2.707381479130862578e-01 -7.765502280521868750e-02 1.373515737774826106e-01 -7.480031144042510738e-02 -6.987478326818211127e-02 -2.628191122001889424e-01 -2.581843362808796671e-01 -8.857114333006037288e-02
1.431827644912156694e-01 -5.083642737317340538e-02 5.399624400591471890e-02 -1.213843821652840216e-01 5.848317968579467285e-01 2.470092613697766892e-01 -2.293722983520719849e-02 4.456184751477841322e-01 2.400355251431686987e-01 5.895906255866815160e-01 -8.598486625601169109e-02 1.281333163531963790e-02
4.766306839521260857e-02 -1.206598108027052280e-01 3.301064599989458198e-02 -1.648366246200868024e-01 1.093994657046039320e-02 -2.607527775502508360e-01 3.938969680322906286e-01 -4.545597144715689264e-02 -5.397977522766037907e-03 8.259738261844738749e-02 -5.290846607552125436e-01 -7.662890498973705389e-02
1.663354543735311719e-01 -2.698102530990490466e-01 1.555211317239520719e-01 -4.736517247284548898e-02 -7.567902906352121095e-02 2.999524485810783347e-01 7.253478012766570449e-02 2.290671481322950342e-01 -3.115347574685106702e-02 1.595117648887678929e-01 -8.158827404475411937e-03 3.100633933616280258e-01
7.563803511684087655e-02 1.476132916846643606e-01 -4.802095783759863235e-02 -2.918024004397307136e-02 8.170135572873412147e-03 -3.532187892406096208e-01 -5.492431637708185266e-02 1.239960520646465197e-01 -7.971330283948504514e-01 3.120121292208273278e-01 -6.497640473705107098e-03 2.382697339814260906e-01
1.438506369921429273e-01 -1.306839861606749753e-01 2.286463625620842877e-01 1.295273430832418471e-01 -7.004474795911013185e-01 -5.049068160361094293e-01 -2.551784915884606764e-01 -6.348695159116206355e-02 5.852712069484988094e-02 -2.225540199607000877e-03 5.769529299376819492e-02 2.452746055921922186e-01
-1.238821760270938412e-02 -2.058417360086091039e-02 -7.446830849925365099e-03 5.834511809056514009e-01 3.019757449129539251e-01 -1.208297827669842783e-01 1.240230503068660006e-01 -1.543639042906089498e-01 8.359220236386584457e-03 -6.839878194097592790e-02 -2.835311157400331461e-01 9.262448757200654470e-02
-7.272540876435248935e-02 3.440821048631629853e-01 -4.796997468312432789e-01 2.968541290184892323e-01 -1.541343754412485834e-01 8.519561587586367557e-02 -1.594444363533990272e-01 3.162500254646499198e-01 -1.538812087092553127e-01 -3.223582819098984031e-01 -3.144219661654619746e-01 -1.921487314692623682e-01
1.175878774685466671e-01 -4.799618011247954730e-01 1.965584232775368159e-02 1.038135760508813185e-03 1.367382776195348419e-02 1.430142635170938425e-01 -1.984703178285499581e-01 -9.977865193160832813e-02 -8.481921354407007119e-02 -2.070570488205482895e-01 -6.558241359069701126e-02 -1.759075278046835777e-02
3.647026119943565931e-02 3.581380674212980564e-02 -6.464829381676658049e-02 -4.213555859646709867e-01 1.698881509353394326e-01 -2.881006894650941022e-02 1.462686087154995707e-01 2.580084721366615597e-01 -2.943347179537684766e-01 -2.247488268814787360e-01 1.490986755402186614e-01 4.403922079167710973e-02
2.037165706201695403e-01 -2.634757687426542150e-01 -3.173768804449915160e-01 -8.704623088649271478e-02 3.146662296544228687e-01 4.850975490715064842e-01 2.475781645020125599e-01 -2.905306501082413617e-01 9.868994995345177490e-02 -2.797195290769959319e-01 3.041750914528677449e-02 -4.044534477403082667e-02
-2.199095133866464380e-01 -1.581947144917919268e-01 1.096648600282890129e-02 -7.818714939458701330e-02 -1.781810879174283713e-02 1.080246835615504553e-01 5.125692273876287369e-02 8.883131640096355100e-03 3.594722729082082402e-02 -8.055158012689525582e-02 -2.661785172996352644e-01 -1.512546375371920382e-02
1.650972710880468583e-02 2.588424128743907482e-01 5.087160171505012984e-01 7.068002185781697977e-02 4.481707515575714812e-02 5.189128847788310184e-01 2.137398943657241313e-01 -1.744077158049457121e-01 -7.009063048854304867e-01 4.566704402753361536e-01 6.939804029867593926e-02 2.117265453336164560e-01
1.251308012131008285e-01 -5.225651226952498368e-02 4.024997188659516778e-02 -1.995747051860346510e-01 -6.290906792543551895e-02 3.955616116630847334e-01 2.936785177204336295e-01 -1.874274523825780747e-01 1.212352523500834500e-01 -5.357755616278707389e-02 -1.693637893243246373e-01 2.448108157374934701e-01
-1.923262436417934040e-01 -3.090517160238007155e-01 1.614735760927796249e-01 1.628099191178524474e-01 -7.736032464825817918e-03 2.053945167736413446e-01 6.704904406537005590e-01 4.467578221230963931e-01 -2.354959103620580529e-01 -1.179944547492366297e-01 3.262950568128955564e-02 4.525008764850114301e-02
-1.653551930542061232e-01 -3.133206429015556460e-01 1.125281987366700681e-01 3.271691168851066644e-02 1.178750853731198311e-01 3.262979714720854463e-01 2.495790184577194593e-01 -3.728943024388642891e-01 5.256188584764395072e-03 4.297614978957903925e-02 -3.213001765144696265e-01 1.681705722761201449e-01
1.254922480462269119e-01 6.420432701398093300e-01 5.834855311937361955e-02 -1.288696136654758351e-01 -1.635988315666015436e-01 1.467987262728467635e-01 -3.284310134572320239e-01 5.237494035774103995e-02 -2.678662271722073718e-01 4.990620737787734851e-02 -5.391148456601876915e-02 5.374282190129040515e-01
-3.226986209178001053e-01 1.529109425771794650e-01 -3.718704669649515460e-02 3.498735001653361931e-01 1.026729239374994662e-01 8.170643036501058776e-02 -1.233172129245486831e-01 1.830686509947521967e-01 1.392356595348282627e-02 1.669630449903789782e-01 -5.774508089205600270e-02 -3.802680894744275286e-01
2.458869301413793007e-01 2.265112591593721192e-01 -5.937649883031002884e-02 -3.551400079630785966e-01 -9.002279336219350114e-02 -1.167372788044213072e-03 9.021481262588705585e-02 7.113642666365882494e-02 4.235763141762623474e-01 -2.796771907775202903e-01 -5.671064601260841220e-01 4.317249529900121091e-02
5.401858938113922315e-02 1.979073499048391790e-02 5.165167302599091848e-01 4.321468815123359619e-02 -2.729763373968420725e-01 -2.243349969622525086e-01 1.931886601103011414e-01 7.133765345370671196e-02 6.115178923243107523e-01 4.488584649717666797e-01 -5.857299972317615150e-02 -4.227424796000586737e-01
1.182077633277621997e-01 2.585979042763712488e-01 2.802622054611756536e-02 5.355513151309892333e-02 -5.325522291313912193e-01 5.270229768155786365e-01 -1.461077503337410155e-01 -2.892501247730150729e-02 2.075480316212627990e-02 1.897647527687210678e-01 4.085385813029860924e-01 -2.000768071149909011e-01
4.319933467999539367e-01 1.053843743386028847e-01 4.018191645573974125e-01 -2.588602383642955029e-01 1.326069238025092412e-01 7.055538168441777280e-02 -3.162545715702761440e-01 -5.221580787778549310e-02 -1.792912484148048990e-01 1.667842004769912179e-01 3.261247682858464669e-01 -1.286904547485968053e-01
3.204617175678408092e-01 -1.335311539771615597e-01 2.406681327258661240e-01 -2.446932267695654251e-01 2.014381149750949507e-01 5.589122161556125956e-02 1.557353180439857709e-01 1.351281009926987020e-01 -9.154104789204166315e-02 6.667084728924656256e-02 1.228829540867002607e-01 -2.831015154800100020e-01
3.892369580874374124e-01 6.026922560239716953e-02 1.433939630069642757e-01 2.302899651810878523e-01 7.547642771069484890e-02 -1.370536912478358127e-01 -1.284849217647482666e-01 4.639101054651229017e-02 1.413292538344674831e-01 -1.307265270048738048e-01 -7.173400800684416601e-02 5.997706201839275719e-02
2.038306023654834209e-01 2.504525819158599509e-01 -2.116296105031092167e-01 1.321688440612334980e-01 -1.203570138865638489e-01 1.327927844406636693e-01 5.559767781856860269e-01 -1.285565753870762384e-01 2.557969168863401532e-01 1.676225562916808243e-01 -3.385990923440204692e-01 1.454692943826761398e-01
-3.981061899015253536e-01 -3.559849061623431531e-03 3.027526965689292249e-01 -2.963850472286763682e-01 -1.518088666773427242e-01 1.168759473044020253e-01 8.125986281114874754e-02 -7.661961530459918124e-02 -3.996515604891685003e-01 1.432592110091828463e-01 1.280219854290767789e-01 3.013760171875112803e-01
1.977636842621227908e-01 1.081250033150444739e-01 -3.274065788610870942e-01 -6.428608069460549357e-02 1.513515441987675070e-01 7.975767876287896685e-02 1.084725026112606239e-01 -2.928842251088984994e-01 9.979945703704519444e-02 -2.380500935931502693e-01 -3.535387897231558330e-01 3.748296234955003081e-01
-2.879295715745200379e-01 -3.458503535359472858e-01 4.941820451369327571e-01 1.321950715988733371e-01 -2.320010002311311686e-02 1.213344804607134064e-01 1.672369680616786827e-02 -1.979902743391738149e-02 -1.870728720422740448e-03 -4.214968712525706679e-02 -3.002040840777739361e-01 1.653739083595405154e-02
2.250701811221770821e-01 -9.309991553258738228e-02 -1.079649147051649494e-01 3.639907062507122815e-01 -2.746268975357905595e-01 1.951064407429467240e-01 -1.740509669348326224e-02 2.045758486638306339e-01 -1.796552812885563177e-01 -1.518310680229385534e-01 -3.222736634989465387e-01 -1.671651789510572028e-01
